Product_Name,Category,Season,Weight_Volume,Height_cm,Width_cm,Depth_cm,Sales_Last_30_Days,Profit_Per_Unit,Expiry_Date
Deluxe Croissant,Bakery,Autumn,0.10kg,8.97,11.64,3.17,209,5.65,2025-05-27
Deluxe Croissant,Bakery,Monsoon,0.10kg,8.97,11.64,3.17,638,23.56,2025-05-24
Deluxe Croissant,Bakery,Winter,0.20kg,11.09,11.14,3.72,497,33.8,2025-05-28
Deluxe Croissant,Bakery,Spring,0.20kg,11.09,11.14,3.72,626,28.89,2025-05-30
Deluxe Croissant,Bakery,Summer,0.20kg,11.09,11.14,3.72,804,28.08,2025-05-24
Deluxe Croissant,Bakery,Autumn,0.20kg,11.09,11.14,3.72,388,41.29,2025-05-31
Deluxe Croissant,Bakery,Monsoon,0.20kg,11.09,11.14,3.72,365,18.84,2025-05-27
Essence Cake,Bakery,Winter,0.05kg,10.95,11.49,2.46,277,1.62,2025-05-26
Essence Cake,Bakery,Spring,0.05kg,10.95,11.49,2.46,653,7.01,2025-05-24
Essence Cake,Bakery,Summer,0.05kg,10.95,11.49,2.46,820,12.15,2025-05-30
Essence Cake,Bakery,Autumn,0.05kg,10.95,11.49,2.46,630,4.72,2025-05-26
Essence Cake,Bakery,Monsoon,0.05kg,10.95,11.49,2.46,261,6.44,2025-05-31
Essence Cake,Bakery,Winter,0.10kg,9.0,9.95,2.09,271,9.65,2025-05-25
Essence Cake,Bakery,Spring,0.10kg,9.0,9.95,2.09,394,24.51,2025-05-30
Essence Cake,Bakery,Summer,0.10kg,9.0,9.95,2.09,910,21.15,2025-05-29
Essence Cake,Bakery,Autumn,0.10kg,9.0,9.95,2.09,436,14.81,2025-05-27
Essence Cake,Bakery,Monsoon,0.10kg,9.0,9.95,2.09,347,23.74,2025-05-25
Essence Cake,Bakery,Winter,0.20kg,8.4,10.56,3.58,508,43.53,2025-05-28
Essence Cake,Bakery,Spring,0.20kg,8.4,10.56,3.58,392,24.53,2025-05-27
Essence Cake,Bakery,Summer,0.20kg,8.4,10.56,3.58,808,15.38,2025-05-26
Essence Cake,Bakery,Autumn,0.20kg,8.4,10.56,3.58,430,23.95,2025-05-26
Essence Cake,Bakery,Monsoon,0.20kg,8.4,10.56,3.58,805,25.59,2025-05-31
Essence Muffin,Bakery,Winter,0.05kg,8.4,8.83,2.45,175,9.46,2025-05-27
Essence Muffin,Bakery,Spring,0.05kg,8.4,8.83,2.45,665,9.74,2025-05-25
Essence Muffin,Bakery,Summer,0.05kg,8.4,8.83,2.45,585,6.6,2025-05-31
Essence Muffin,Bakery,Autumn,0.05kg,8.4,8.83,2.45,414,6.32,2025-05-25
Essence Muffin,Bakery,Monsoon,0.05kg,8.4,8.83,2.45,505,7.11,2025-05-26
Essence Muffin,Bakery,Winter,0.10kg,11.74,10.37,3.24,277,6.97,2025-05-28
Essence Muffin,Bakery,Spring,0.10kg,11.74,10.37,3.24,519,10.08,2025-05-27
Essence Muffin,Bakery,Summer,0.10kg,11.74,10.37,3.24,860,27.45,2025-05-28
Essence Muffin,Bakery,Autumn,0.10kg,11.74,10.37,3.24,648,14.12,2025-05-26
Essence Muffin,Bakery,Monsoon,0.10kg,11.74,10.37,3.24,231,5.57,2025-05-30
Essence Muffin,Bakery,Winter,0.20kg,8.63,11.87,3.52,520,27.23,2025-05-30
Essence Muffin,Bakery,Spring,0.20kg,8.63,11.87,3.52,490,29.21,2025-05-28
Essence Muffin,Bakery,Summer,0.20kg,8.63,11.87,3.52,603,40.94,2025-05-28
Essence Muffin,Bakery,Autumn,0.20kg,8.63,11.87,3.52,291,33.44,2025-05-27
Essence Muffin,Bakery,Monsoon,0.20kg,8.63,11.87,3.52,764,42.19,2025-05-24
Fresh Bread,Bakery,Winter,0.05kg,11.34,8.43,3.9,529,6.86,2025-05-29
Fresh Bread,Bakery,Spring,0.05kg,11.34,8.43,3.9,549,2.44,2025-05-30
Fresh Bread,Bakery,Summer,0.05kg,11.34,8.43,3.9,1022,2.56,2025-05-29
Fresh Bread,Bakery,Autumn,0.05kg,11.34,8.43,3.9,497,6.09,2025-05-26
Fresh Bread,Bakery,Monsoon,0.05kg,11.34,8.43,3.9,258,11.32,2025-05-28
Fresh Bread,Bakery,Winter,0.10kg,11.97,10.72,2.09,356,7.46,2025-05-29
Fresh Bread,Bakery,Spring,0.10kg,11.97,10.72,2.09,225,2.79,2025-05-27
Fresh Bread,Bakery,Summer,0.10kg,11.97,10.72,2.09,944,22.78,2025-05-24
Fresh Bread,Bakery,Autumn,0.10kg,11.97,10.72,2.09,552,14.15,2025-05-29
Fresh Bread,Bakery,Monsoon,0.10kg,11.97,10.72,2.09,202,7.66,2025-05-24
Fresh Bread,Bakery,Winter,0.20kg,8.35,9.8,3.77,399,24.37,2025-05-29
Fresh Bread,Bakery,Spring,0.20kg,8.35,9.8,3.77,440,7.93,2025-05-25
Fresh Bread,Bakery,Summer,0.20kg,8.35,9.8,3.77,732,33.0,2025-05-27
Fresh Bread,Bakery,Autumn,0.20kg,8.35,9.8,3.77,208,46.82,2025-05-27
Fresh Bread,Bakery,Monsoon,0.20kg,8.35,9.8,3.77,337,8.06,2025-05-26
Fresh Donut,Bakery,Winter,0.05kg,11.07,9.17,3.71,269,5.07,2025-05-28
Fresh Donut,Bakery,Spring,0.05kg,11.07,9.17,3.71,365,11.32,2025-05-29
Fresh Donut,Bakery,Summer,0.05kg,11.07,9.17,3.71,411,4.42,2025-05-30
Fresh Donut,Bakery,Autumn,0.05kg,11.07,9.17,3.71,625,6.45,2025-05-30
Fresh Donut,Bakery,Monsoon,0.05kg,11.07,9.17,3.71,763,3.98,2025-05-28
Fresh Donut,Bakery,Winter,0.10kg,11.45,9.4,3.92,257,18.1,2025-05-27
Fresh Donut,Bakery,Spring,0.10kg,11.45,9.4,3.92,553,10.19,2025-05-28
Fresh Donut,Bakery,Summer,0.10kg,11.45,9.4,3.92,685,19.08,2025-05-28
Fresh Donut,Bakery,Autumn,0.10kg,11.45,9.4,3.92,327,4.86,2025-05-25
Fresh Donut,Bakery,Monsoon,0.10kg,11.45,9.4,3.92,501,9.65,2025-05-28
Fresh Donut,Bakery,Winter,0.20kg,9.7,10.73,3.98,393,20.05,2025-05-30
Fresh Donut,Bakery,Spring,0.20kg,9.7,10.73,3.98,596,28.08,2025-05-25
Fresh Donut,Bakery,Summer,0.20kg,9.7,10.73,3.98,637,6.94,2025-05-29
Fresh Donut,Bakery,Autumn,0.20kg,9.7,10.73,3.98,531,21.74,2025-05-26
Fresh Donut,Bakery,Monsoon,0.20kg,9.7,10.73,3.98,784,11.87,2025-05-25
Golden Croissant,Bakery,Winter,0.05kg,11.07,11.69,3.94,366,10.96,2025-05-27
Golden Croissant,Bakery,Spring,0.05kg,11.07,11.69,3.94,190,6.61,2025-05-28
Golden Croissant,Bakery,Summer,0.05kg,11.07,11.69,3.94,495,11.68,2025-05-30
Golden Croissant,Bakery,Autumn,0.05kg,11.07,11.69,3.94,602,7.99,2025-05-24
Golden Croissant,Bakery,Monsoon,0.05kg,11.07,11.69,3.94,749,6.89,2025-05-25
Golden Croissant,Bakery,Winter,0.10kg,11.63,8.92,3.61,201,8.49,2025-05-30
Golden Croissant,Bakery,Spring,0.10kg,11.63,8.92,3.61,547,3.42,2025-05-30
Golden Croissant,Bakery,Summer,0.10kg,11.63,8.92,3.61,658,3.21,2025-05-31
Golden Croissant,Bakery,Autumn,0.10kg,11.63,8.92,3.61,380,24.69,2025-05-31
Golden Croissant,Bakery,Monsoon,0.10kg,11.63,8.92,3.61,634,21.33,2025-05-31
Golden Croissant,Bakery,Winter,0.20kg,11.99,11.79,3.56,289,31.32,2025-05-29
Golden Croissant,Bakery,Spring,0.20kg,11.99,11.79,3.56,662,47.91,2025-05-29
Golden Croissant,Bakery,Summer,0.20kg,11.99,11.79,3.56,830,6.71,2025-05-28
Golden Croissant,Bakery,Autumn,0.20kg,11.99,11.79,3.56,531,23.92,2025-05-28
Golden Croissant,Bakery,Monsoon,0.20kg,11.99,11.79,3.56,213,5.24,2025-05-30
Golden Muffin,Bakery,Winter,0.05kg,11.21,8.01,2.95,173,10.47,2025-05-24
Golden Muffin,Bakery,Spring,0.05kg,11.21,8.01,2.95,350,11.48,2025-05-26
Golden Muffin,Bakery,Summer,0.05kg,11.21,8.01,2.95,665,1.89,2025-05-26
Golden Muffin,Bakery,Autumn,0.05kg,11.21,8.01,2.95,547,4.48,2025-05-24
Golden Muffin,Bakery,Monsoon,0.05kg,11.21,8.01,2.95,294,1.92,2025-05-28
Golden Muffin,Bakery,Winter,0.10kg,11.24,9.78,3.04,277,4.65,2025-05-28
Golden Muffin,Bakery,Spring,0.10kg,11.24,9.78,3.04,428,17.06,2025-05-30
Golden Muffin,Bakery,Summer,0.10kg,11.24,9.78,3.04,673,4.12,2025-05-31
Golden Muffin,Bakery,Autumn,0.10kg,11.24,9.78,3.04,440,5.71,2025-05-29
Golden Muffin,Bakery,Monsoon,0.10kg,11.24,9.78,3.04,736,23.91,2025-05-30
Golden Muffin,Bakery,Winter,0.20kg,11.55,8.83,2.67,239,37.61,2025-05-29
Golden Muffin,Bakery,Spring,0.20kg,11.55,8.83,2.67,626,29.45,2025-05-28
Golden Muffin,Bakery,Summer,0.20kg,11.55,8.83,2.67,360,6.34,2025-05-31
Golden Muffin,Bakery,Autumn,0.20kg,11.55,8.83,2.67,547,12.8,2025-05-29
Golden Muffin,Bakery,Monsoon,0.20kg,11.55,8.83,2.67,435,23.49,2025-05-25
Natural Bread,Bakery,Winter,0.05kg,9.72,10.57,2.87,531,1.51,2025-05-29
Natural Bread,Bakery,Spring,0.05kg,9.72,10.57,2.87,250,3.55,2025-05-29
Natural Bread,Bakery,Summer,0.05kg,9.72,10.57,2.87,545,4.95,2025-05-27
Natural Bread,Bakery,Autumn,0.05kg,9.72,10.57,2.87,500,5.54,2025-05-24
Natural Bread,Bakery,Monsoon,0.05kg,9.72,10.57,2.87,317,5.85,2025-05-30
Natural Bread,Bakery,Winter,0.10kg,9.01,8.06,3.06,321,8.04,2025-05-31
Natural Bread,Bakery,Spring,0.10kg,9.01,8.06,3.06,407,12.75,2025-05-26
Natural Bread,Bakery,Summer,0.10kg,9.01,8.06,3.06,352,19.73,2025-05-29
Natural Bread,Bakery,Autumn,0.10kg,9.01,8.06,3.06,345,14.55,2025-05-30
Natural Bread,Bakery,Monsoon,0.10kg,9.01,8.06,3.06,307,24.04,2025-05-30
Natural Bread,Bakery,Winter,0.20kg,11.2,10.53,3.68,275,22.59,2025-05-24
Natural Bread,Bakery,Spring,0.20kg,11.2,10.53,3.68,644,28.28,2025-05-25
Natural Bread,Bakery,Summer,0.20kg,11.2,10.53,3.68,959,41.09,2025-05-25
Natural Bread,Bakery,Autumn,0.20kg,11.2,10.53,3.68,575,23.69,2025-05-24
Natural Bread,Bakery,Monsoon,0.20kg,11.2,10.53,3.68,621,36.91,2025-05-28
Natural Donut,Bakery,Winter,0.05kg,10.31,8.26,3.07,449,10.34,2025-05-31
Natural Donut,Bakery,Spring,0.05kg,10.31,8.26,3.07,564,4.61,2025-05-28
Natural Donut,Bakery,Summer,0.05kg,10.31,8.26,3.07,304,13.58,2025-05-30
Natural Donut,Bakery,Autumn,0.05kg,10.31,8.26,3.07,453,11.49,2025-05-28
Natural Donut,Bakery,Monsoon,0.05kg,10.31,8.26,3.07,420,1.82,2025-05-28
Natural Donut,Bakery,Winter,0.10kg,10.63,10.09,3.44,377,17.17,2025-05-24
Natural Donut,Bakery,Spring,0.10kg,10.63,10.09,3.44,661,3.52,2025-05-27
Natural Donut,Bakery,Summer,0.10kg,10.63,10.09,3.44,263,17.16,2025-05-30
Natural Donut,Bakery,Autumn,0.10kg,10.63,10.09,3.44,317,5.64,2025-05-24
Natural Donut,Bakery,Monsoon,0.10kg,10.63,10.09,3.44,751,11.32,2025-05-25
Natural Donut,Bakery,Winter,0.20kg,9.01,11.41,2.81,333,23.4,2025-05-29
Natural Donut,Bakery,Spring,0.20kg,9.01,11.41,2.81,715,22.54,2025-05-29
Natural Donut,Bakery,Summer,0.20kg,9.01,11.41,2.81,1020,24.69,2025-05-31
Natural Donut,Bakery,Autumn,0.20kg,9.01,11.41,2.81,639,25.74,2025-05-25
Natural Donut,Bakery,Monsoon,0.20kg,9.01,11.41,2.81,486,35.68,2025-05-24
Organic Bread,Bakery,Winter,0.05kg,10.67,10.83,2.72,303,7.06,2025-05-30
Organic Bread,Bakery,Spring,0.05kg,10.67,10.83,2.72,355,9.16,2025-05-29
Organic Bread,Bakery,Summer,0.05kg,10.67,10.83,2.72,833,13.1,2025-05-27
Organic Bread,Bakery,Autumn,0.05kg,10.67,10.83,2.72,369,9.9,2025-05-24
Organic Bread,Bakery,Monsoon,0.05kg,10.67,10.83,2.72,436,11.31,2025-05-29
Organic Bread,Bakery,Winter,0.10kg,11.21,9.75,3.2,312,12.27,2025-05-25
Organic Bread,Bakery,Spring,0.10kg,11.21,9.75,3.2,540,4.9,2025-05-25
Organic Bread,Bakery,Summer,0.10kg,11.21,9.75,3.2,881,25.08,2025-05-31
Organic Bread,Bakery,Autumn,0.10kg,11.21,9.75,3.2,532,18.38,2025-05-30
Organic Bread,Bakery,Monsoon,0.10kg,11.21,9.75,3.2,308,20.77,2025-05-26
Organic Bread,Bakery,Winter,0.20kg,8.02,9.93,2.95,459,12.45,2025-05-27
Organic Bread,Bakery,Spring,0.20kg,8.02,9.93,2.95,564,18.07,2025-05-26
Organic Bread,Bakery,Summer,0.20kg,8.02,9.93,2.95,846,31.89,2025-05-31
Organic Bread,Bakery,Autumn,0.20kg,8.02,9.93,2.95,284,13.44,2025-05-31
Organic Bread,Bakery,Monsoon,0.20kg,8.02,9.93,2.95,697,11.96,2025-05-30
Organic Cake,Bakery,Winter,0.05kg,9.93,10.25,2.69,185,3.03,2025-05-27
Organic Cake,Bakery,Spring,0.05kg,9.93,10.25,2.69,383,9.03,2025-05-24
Organic Cake,Bakery,Summer,0.05kg,9.93,10.25,2.69,601,4.42,2025-05-29
Organic Cake,Bakery,Autumn,0.05kg,9.93,10.25,2.69,650,3.51,2025-05-26
Organic Cake,Bakery,Monsoon,0.05kg,9.93,10.25,2.69,354,10.3,2025-05-27
Organic Cake,Bakery,Winter,0.10kg,8.01,11.06,3.72,155,19.55,2025-05-27
Organic Cake,Bakery,Spring,0.10kg,8.01,11.06,3.72,640,17.81,2025-05-31
Organic Cake,Bakery,Summer,0.10kg,8.01,11.06,3.72,415,14.5,2025-05-31
Organic Cake,Bakery,Autumn,0.10kg,8.01,11.06,3.72,607,13.87,2025-05-27
Organic Cake,Bakery,Monsoon,0.10kg,8.01,11.06,3.72,512,19.0,2025-05-26
Organic Cake,Bakery,Winter,0.20kg,8.96,10.5,2.41,407,33.81,2025-05-25
Organic Cake,Bakery,Spring,0.20kg,8.96,10.5,2.41,552,30.1,2025-05-30
Organic Cake,Bakery,Summer,0.20kg,8.96,10.5,2.41,328,22.96,2025-05-25
Organic Cake,Bakery,Autumn,0.20kg,8.96,10.5,2.41,568,46.67,2025-05-24
Organic Cake,Bakery,Monsoon,0.20kg,8.96,10.5,2.41,418,37.19,2025-05-29
Organic Croissant,Bakery,Winter,0.05kg,11.58,10.32,3.66,317,6.07,2025-05-25
Organic Croissant,Bakery,Spring,0.05kg,11.58,10.32,3.66,664,5.87,2025-05-29
Organic Croissant,Bakery,Summer,0.05kg,11.58,10.32,3.66,869,9.95,2025-05-25
Organic Croissant,Bakery,Autumn,0.05kg,11.58,10.32,3.66,416,2.47,2025-05-30
Organic Croissant,Bakery,Monsoon,0.05kg,11.58,10.32,3.66,289,4.13,2025-05-29
Organic Croissant,Bakery,Winter,0.10kg,11.86,9.89,3.54,494,9.25,2025-05-28
Organic Croissant,Bakery,Spring,0.10kg,11.86,9.89,3.54,640,11.89,2025-05-31
Organic Croissant,Bakery,Summer,0.10kg,11.86,9.89,3.54,277,8.53,2025-05-26
Organic Croissant,Bakery,Autumn,0.10kg,11.86,9.89,3.54,549,15.72,2025-05-24
Organic Croissant,Bakery,Monsoon,0.10kg,11.86,9.89,3.54,515,13.33,2025-05-29
Organic Croissant,Bakery,Winter,0.20kg,9.01,10.28,3.07,316,36.82,2025-05-31
Organic Croissant,Bakery,Spring,0.20kg,9.01,10.28,3.07,615,22.39,2025-05-25
Organic Croissant,Bakery,Summer,0.20kg,9.01,10.28,3.07,831,38.85,2025-05-31
Organic Croissant,Bakery,Autumn,0.20kg,9.01,10.28,3.07,640,22.05,2025-05-26
Organic Croissant,Bakery,Monsoon,0.20kg,9.01,10.28,3.07,222,41.11,2025-05-27
Premium Bread,Bakery,Winter,0.05kg,8.13,11.7,3.49,386,7.6,2025-05-28
Premium Bread,Bakery,Spring,0.05kg,8.13,11.7,3.49,647,8.27,2025-05-24
Premium Bread,Bakery,Summer,0.05kg,8.13,11.7,3.49,771,7.4,2025-05-28
Premium Bread,Bakery,Autumn,0.05kg,8.13,11.7,3.49,604,6.64,2025-05-29
Premium Bread,Bakery,Monsoon,0.05kg,8.13,11.7,3.49,219,7.29,2025-05-27
Premium Bread,Bakery,Winter,0.10kg,11.26,11.9,2.22,320,7.48,2025-05-25
Premium Bread,Bakery,Spring,0.10kg,11.26,11.9,2.22,209,5.17,2025-05-24
Premium Bread,Bakery,Summer,0.10kg,11.26,11.9,2.22,594,17.89,2025-05-30
Premium Bread,Bakery,Autumn,0.10kg,11.26,11.9,2.22,212,19.08,2025-05-28
Premium Bread,Bakery,Monsoon,0.10kg,11.26,11.9,2.22,281,9.98,2025-05-25
Premium Bread,Bakery,Winter,0.20kg,11.71,8.35,3.85,261,32.39,2025-05-27
Premium Bread,Bakery,Spring,0.20kg,11.71,8.35,3.85,261,43.31,2025-05-31
Premium Bread,Bakery,Summer,0.20kg,11.71,8.35,3.85,509,40.83,2025-05-30
Premium Bread,Bakery,Autumn,0.20kg,11.71,8.35,3.85,473,36.4,2025-05-28
Premium Bread,Bakery,Monsoon,0.20kg,11.71,8.35,3.85,279,17.1,2025-05-24
Premium Cake,Bakery,Winter,0.05kg,11.68,8.94,2.49,514,2.55,2025-05-30
Premium Cake,Bakery,Spring,0.05kg,11.68,8.94,2.49,489,9.89,2025-05-29
Premium Cake,Bakery,Summer,0.05kg,11.68,8.94,2.49,544,6.74,2025-05-29
Premium Cake,Bakery,Autumn,0.05kg,11.68,8.94,2.49,220,11.52,2025-05-24
Premium Cake,Bakery,Monsoon,0.05kg,11.68,8.94,2.49,543,1.51,2025-05-31
Premium Cake,Bakery,Winter,0.10kg,10.27,11.32,3.91,281,3.22,2025-05-30
Premium Cake,Bakery,Spring,0.10kg,10.27,11.32,3.91,212,19.98,2025-05-26
Premium Cake,Bakery,Summer,0.10kg,10.27,11.32,3.91,993,11.46,2025-05-24
Premium Cake,Bakery,Autumn,0.10kg,10.27,11.32,3.91,550,6.61,2025-05-24
Premium Cake,Bakery,Monsoon,0.10kg,10.27,11.32,3.91,667,19.41,2025-05-31
Premium Cake,Bakery,Winter,0.20kg,10.51,8.99,2.88,271,41.09,2025-05-29
Premium Cake,Bakery,Spring,0.20kg,10.51,8.99,2.88,523,41.84,2025-05-25
Premium Cake,Bakery,Summer,0.20kg,10.51,8.99,2.88,571,32.65,2025-05-28
Premium Cake,Bakery,Autumn,0.20kg,10.51,8.99,2.88,229,49.71,2025-05-24
Premium Cake,Bakery,Monsoon,0.20kg,10.51,8.99,2.88,312,34.55,2025-05-30
Premium Croissant,Bakery,Winter,0.05kg,9.46,10.65,3.74,517,1.48,2025-05-24
Premium Croissant,Bakery,Spring,0.05kg,9.46,10.65,3.74,528,11.1,2025-05-24
Premium Croissant,Bakery,Summer,0.05kg,9.46,10.65,3.74,978,5.55,2025-05-31
Premium Croissant,Bakery,Autumn,0.05kg,9.46,10.65,3.74,372,6.31,2025-05-30
Premium Croissant,Bakery,Monsoon,0.05kg,9.46,10.65,3.74,438,8.29,2025-05-30
Premium Croissant,Bakery,Winter,0.10kg,10.94,8.65,2.2,331,5.29,2025-05-30
Premium Croissant,Bakery,Spring,0.10kg,10.94,8.65,2.2,535,24.69,2025-05-25
Premium Croissant,Bakery,Summer,0.10kg,10.94,8.65,2.2,811,13.99,2025-05-26
Premium Croissant,Bakery,Autumn,0.10kg,10.94,8.65,2.2,510,18.39,2025-05-24
Premium Croissant,Bakery,Monsoon,0.10kg,10.94,8.65,2.2,532,16.05,2025-05-29
Premium Croissant,Bakery,Winter,0.20kg,9.36,9.09,2.1,561,25.45,2025-05-27
Premium Croissant,Bakery,Spring,0.20kg,9.36,9.09,2.1,375,12.12,2025-05-29
Premium Croissant,Bakery,Summer,0.20kg,9.36,9.09,2.1,279,10.68,2025-05-27
Premium Croissant,Bakery,Autumn,0.20kg,9.36,9.09,2.1,387,18.63,2025-05-28
Premium Croissant,Bakery,Monsoon,0.20kg,9.36,9.09,2.1,495,43.11,2025-05-26
Premium Donut,Bakery,Winter,0.05kg,10.96,10.9,3.9,533,9.78,2025-05-27
Premium Donut,Bakery,Spring,0.05kg,10.96,10.9,3.9,579,6.29,2025-05-26
Premium Donut,Bakery,Summer,0.05kg,10.96,10.9,3.9,813,1.56,2025-05-31
Premium Donut,Bakery,Autumn,0.05kg,10.96,10.9,3.9,637,9.65,2025-05-26
Premium Donut,Bakery,Monsoon,0.05kg,10.96,10.9,3.9,388,9.31,2025-05-25
Premium Donut,Bakery,Winter,0.10kg,9.41,8.81,3.44,317,21.68,2025-05-27
Premium Donut,Bakery,Spring,0.10kg,9.41,8.81,3.44,589,17.89,2025-05-26
Premium Donut,Bakery,Summer,0.10kg,9.41,8.81,3.44,955,14.36,2025-05-25
Premium Donut,Bakery,Autumn,0.10kg,9.41,8.81,3.44,645,5.59,2025-05-26
Premium Donut,Bakery,Monsoon,0.10kg,9.41,8.81,3.44,823,2.67,2025-05-25
Premium Donut,Bakery,Winter,0.20kg,11.96,8.06,3.97,550,36.64,2025-05-31
Premium Donut,Bakery,Spring,0.20kg,11.96,8.06,3.97,516,44.26,2025-05-26
Premium Donut,Bakery,Summer,0.20kg,11.96,8.06,3.97,486,51.34,2025-05-29
Premium Donut,Bakery,Autumn,0.20kg,11.96,8.06,3.97,574,25.04,2025-05-31
Premium Donut,Bakery,Monsoon,0.20kg,11.96,8.06,3.97,548,25.44,2025-05-30
Pure Bread,Bakery,Winter,0.05kg,11.93,9.55,3.37,331,7.89,2025-05-31
Pure Bread,Bakery,Spring,0.05kg,11.93,9.55,3.37,372,11.06,2025-05-24
Pure Bread,Bakery,Summer,0.05kg,11.93,9.55,3.37,688,13.18,2025-05-31
Pure Bread,Bakery,Autumn,0.05kg,11.93,9.55,3.37,463,10.19,2025-05-24
Pure Bread,Bakery,Monsoon,0.05kg,11.93,9.55,3.37,261,5.36,2025-05-29
Pure Bread,Bakery,Winter,0.10kg,8.13,10.61,3.84,414,8.11,2025-05-25
Pure Bread,Bakery,Spring,0.10kg,8.13,10.61,3.84,564,17.49,2025-05-31
Pure Bread,Bakery,Summer,0.10kg,8.13,10.61,3.84,616,7.28,2025-05-29
Pure Bread,Bakery,Autumn,0.10kg,8.13,10.61,3.84,270,11.95,2025-05-26
Pure Bread,Bakery,Monsoon,0.10kg,8.13,10.61,3.84,495,10.2,2025-05-25
Pure Bread,Bakery,Winter,0.20kg,10.36,8.5,2.31,449,23.45,2025-05-30
Pure Bread,Bakery,Spring,0.20kg,10.36,8.5,2.31,233,10.26,2025-05-29
Pure Bread,Bakery,Summer,0.20kg,10.36,8.5,2.31,367,52.42,2025-05-31
Pure Bread,Bakery,Autumn,0.20kg,10.36,8.5,2.31,464,40.86,2025-05-28
Pure Bread,Bakery,Monsoon,0.20kg,10.36,8.5,2.31,313,38.57,2025-05-31
Pure Cake,Bakery,Winter,0.05kg,9.92,11.44,3.97,378,10.99,2025-05-28
Pure Cake,Bakery,Spring,0.05kg,9.92,11.44,3.97,411,8.86,2025-05-26
